14-10-2016
14-10-2016
14-10-2016
17-10-2016
17-10-2016
17-10-2016
17-10-2016
17-10-2016,100
17-10-2016,100
17-10-2016,500180,100
17-10-2016,532483,100
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
23-10-2016,500325
24-10-2016,524715
24-10-2016,524715
24-10-2016,524715,749.9
24-10-2016,524715,749.9
24-10-2016,524715,749.9
24-10-2016,524715,749.9
24-10-2016,524715,749.9
24-10-2016,524715,749.9
24-10-2016,524715,749.9
24-10-2016,524715,749.9
24-10-2016,524715,749.9
24-10-2016,524715,749.9
24-10-2016,524715,749.9
24-10-2016,524715,749.9
25-10-2016 09:14:03,500111
25-10-2016 09:15:04,500111
26-10-2016 09:14:03,500180
26-10-2016 09:14:03,500247
26-10-2016 09:14:03,532296
26-10-2016 09:14:04,500180
26-10-2016 09:14:04,500247
26-10-2016 09:14:04,532296
26-10-2016 09:14:04,500180
26-10-2016 09:14:04,500247
26-10-2016 09:14:04,532296
26-10-2016 09:15:05,500180
26-10-2016 09:15:05,500247
26-10-2016 09:15:05,532296
26-10-2016 09:15:06,500180
26-10-2016 09:15:06,500247
26-10-2016 09:15:06,532296
26-10-2016 09:15:06,500180
26-10-2016 09:15:06,500247
26-10-2016 09:15:06,532296
26-10-2016 09:16:07,500180
26-10-2016 09:16:07,500247
26-10-2016 09:16:07,532296
26-10-2016 09:16:08,500180
26-10-2016 09:16:08,500247
26-10-2016 09:16:08,532296
26-10-2016 09:16:08,500180
26-10-2016 09:16:08,500247
26-10-2016 09:16:08,532296
26-10-2016 09:17:10,500180
26-10-2016 09:17:10,500247,792.0
26-10-2016 09:17:10,532296
26-10-2016 09:17:11,500180
26-10-2016 09:17:11,500247,792.0
26-10-2016 09:17:11,532296
26-10-2016 09:17:12,500180
26-10-2016 09:17:12,500247,792.0
26-10-2016 09:17:12,532296
26-10-2016 09:18:12,500180
26-10-2016 09:18:12,500247,792.0
26-10-2016 09:18:12,532296
26-10-2016 09:18:14,500180
26-10-2016 09:18:14,500247,792.0
26-10-2016 09:18:14,532296
26-10-2016 09:18:14,500180
26-10-2016 09:18:14,500247,792.0
26-10-2016 09:18:14,532296
26-10-2016 09:19:15,500180
26-10-2016 09:19:15,500247,792.0
26-10-2016 09:19:15,532296
26-10-2016 09:19:16,500180
26-10-2016 09:19:16,500247,792.0
26-10-2016 09:19:16,532296
26-10-2016 09:19:17,500180
26-10-2016 09:19:17,500247,792.0
26-10-2016 09:19:17,532296
27-10-2016 09:14:03,500696
27-10-2016 09:14:03,500182
27-10-2016 09:14:03,532477
27-10-2016 09:14:03,500086
27-10-2016 09:14:03,500875
27-10-2016 09:14:04,500696
27-10-2016 09:14:04,500182
27-10-2016 09:14:04,532477
27-10-2016 09:14:04,500086
27-10-2016 09:14:04,500875
27-10-2016 09:14:04,500696
27-10-2016 09:14:04,500182
27-10-2016 09:14:04,532477
27-10-2016 09:14:04,500086
27-10-2016 09:14:04,500875
27-10-2016 09:14:05,500696
27-10-2016 09:14:05,500182
27-10-2016 09:14:05,532477
27-10-2016 09:14:05,500086
27-10-2016 09:14:05,500875
27-10-2016 09:14:06,500696
27-10-2016 09:14:06,500182
27-10-2016 09:14:06,532477
27-10-2016 09:14:06,500086
27-10-2016 09:14:06,500875
27-10-2016 09:15:06,500696
27-10-2016 09:15:06,500182
27-10-2016 09:15:06,532477
27-10-2016 09:15:06,500086
27-10-2016 09:15:06,500875
27-10-2016 09:15:07,500696
27-10-2016 09:15:07,500182
27-10-2016 09:15:07,532477
27-10-2016 09:15:07,500086
27-10-2016 09:15:07,500875
27-10-2016 09:15:08,500696
27-10-2016 09:15:08,500182
27-10-2016 09:15:08,532477
27-10-2016 09:15:08,500086
27-10-2016 09:15:08,500875
27-10-2016 09:15:08,500696
27-10-2016 09:15:08,500182
27-10-2016 09:15:08,532477
27-10-2016 09:15:08,500086
27-10-2016 09:15:08,500875
27-10-2016 09:15:09,500696
27-10-2016 09:15:09,500182
27-10-2016 09:15:09,532477
27-10-2016 09:15:09,500086
27-10-2016 09:15:09,500875
27-10-2016 09:16:10,500696
27-10-2016 09:16:10,500182,3424.85
27-10-2016 09:16:10,532477
27-10-2016 09:16:10,500086
27-10-2016 09:16:10,500875
27-10-2016 09:16:11,500696
27-10-2016 09:16:11,500182,3424.85
27-10-2016 09:16:11,532477
27-10-2016 09:16:11,500086
27-10-2016 09:16:11,500875
27-10-2016 09:16:12,500696
27-10-2016 09:16:12,500182,3424.85
27-10-2016 09:16:12,532477
27-10-2016 09:16:12,500086,202.55
27-10-2016 09:16:12,500875
27-10-2016 09:16:13,500696
27-10-2016 09:16:13,500182,3424.85
27-10-2016 09:16:13,532477
27-10-2016 09:16:13,500086,202.55
27-10-2016 09:16:13,500875
27-10-2016 09:16:15,500696
27-10-2016 09:16:15,500182,3424.85
27-10-2016 09:16:15,532477
27-10-2016 09:16:15,500086,202.55
27-10-2016 09:16:15,500875,239.9
27-10-2016 09:17:16,500696
27-10-2016 09:17:16,500182,3424.85
27-10-2016 09:17:16,532477
27-10-2016 09:17:16,500086,202.55
27-10-2016 09:17:16,500875,239.9
27-10-2016 09:17:16,500696
27-10-2016 09:17:16,500182,3424.85
27-10-2016 09:17:16,532477
27-10-2016 09:17:16,500086,202.55
27-10-2016 09:17:16,500875,239.9
27-10-2016 09:17:17,500696
27-10-2016 09:17:17,500182,3424.85
27-10-2016 09:17:17,532477
27-10-2016 09:17:17,500086,202.55
27-10-2016 09:17:17,500875,239.9
27-10-2016 09:17:19,500696
27-10-2016 09:17:19,500182,3424.85
27-10-2016 09:17:19,532477
27-10-2016 09:17:19,500086,202.55
27-10-2016 09:17:19,500875,239.9
27-10-2016 09:17:23,500696
27-10-2016 09:17:23,500182,3424.85
27-10-2016 09:17:23,532477
27-10-2016 09:17:23,500086,202.55
27-10-2016 09:17:23,500875,239.9
27-10-2016 09:18:24,500696
27-10-2016 09:18:24,500182,3424.85
27-10-2016 09:18:24,532477
27-10-2016 09:18:24,500086,202.55
27-10-2016 09:18:24,500875,239.9
27-10-2016 09:18:24,500696
27-10-2016 09:18:24,500182,3424.85
27-10-2016 09:18:24,532477,144.65
27-10-2016 09:18:24,500086,202.55
27-10-2016 09:18:24,500875,239.9
27-10-2016 09:18:25,500696
27-10-2016 09:18:25,500182,3424.85
27-10-2016 09:18:25,532477,144.65
27-10-2016 09:18:25,500086,202.55
27-10-2016 09:18:25,500875,239.9
27-10-2016 09:18:27,500696
27-10-2016 09:18:27,500182,3424.85
27-10-2016 09:18:27,532477,144.65
27-10-2016 09:18:27,500086,202.55
27-10-2016 09:18:27,500875,239.9
27-10-2016 09:18:28,500696
27-10-2016 09:18:28,500182,3424.85
27-10-2016 09:18:28,532477,144.65
27-10-2016 09:18:28,500086,202.55
27-10-2016 09:18:28,500875,239.9
27-10-2016 09:19:29,500696
27-10-2016 09:19:29,500182,3424.85,3400.6
27-10-2016 09:19:29,532477,144.65
27-10-2016 09:19:29,500086,202.55
27-10-2016 09:19:29,500875,239.9
27-10-2016 09:19:30,500696
27-10-2016 09:19:30,500182,3424.85,3400.6
27-10-2016 09:19:30,532477,144.65
27-10-2016 09:19:30,500086,202.55
27-10-2016 09:19:30,500875,239.9
27-10-2016 09:19:30,500696
27-10-2016 09:19:30,500182,3424.85,3400.6
27-10-2016 09:19:30,532477,144.65
27-10-2016 09:19:30,500086,202.55
27-10-2016 09:19:30,500875,239.9
27-10-2016 09:19:31,500696
27-10-2016 09:19:31,500182,3424.85,3400.6
27-10-2016 09:19:31,532477,144.65
27-10-2016 09:19:31,500086,202.55
27-10-2016 09:19:31,500875,239.9
27-10-2016 09:20:37,500696
27-10-2016 09:20:37,500182,3424.85,3400.6
27-10-2016 09:20:37,532477,144.65
27-10-2016 09:20:37,500086,202.55
27-10-2016 09:20:37,500875,239.9
27-10-2016 09:20:39,500696
27-10-2016 09:20:39,500182,3424.85,3400.6
27-10-2016 09:20:39,532477,144.65
27-10-2016 09:20:39,500086,202.55
27-10-2016 09:20:39,500875,239.9
27-10-2016 09:20:39,500696
27-10-2016 09:20:39,500182,3424.85,3400.6
27-10-2016 09:20:39,532477,144.65
27-10-2016 09:20:39,500086,202.55
27-10-2016 09:20:39,500875,239.9
27-10-2016 09:20:40,500696
27-10-2016 09:20:40,500182,3424.85,3400.6
27-10-2016 09:20:40,532477,144.65
27-10-2016 09:20:40,500086,202.55
27-10-2016 09:20:40,500875,239.9
27-10-2016 09:21:41,500696
27-10-2016 09:21:41,500182,3424.85,3400.6
27-10-2016 09:21:41,532477,144.65
27-10-2016 09:21:41,500086,202.55
27-10-2016 09:21:41,500875,239.9
27-10-2016 09:21:42,500696
27-10-2016 09:21:42,500182,3424.85,3400.6
27-10-2016 09:21:42,532477,144.65
27-10-2016 09:21:42,500086,202.55
27-10-2016 09:21:42,500875,239.9
27-10-2016 09:21:43,500696
27-10-2016 09:21:43,500182,3424.85,3400.6
27-10-2016 09:21:43,532477,144.65
27-10-2016 09:21:43,500086,202.55
27-10-2016 09:21:43,500875,239.9
27-10-2016 09:21:44,500696
27-10-2016 09:21:44,500182,3424.85,3400.6
27-10-2016 09:21:44,532477,144.65
27-10-2016 09:21:44,500086,202.55
27-10-2016 09:21:44,500875,239.9
27-10-2016 09:22:45,500696
27-10-2016 09:22:45,500182,3424.85,3400.6
27-10-2016 09:22:45,532477,144.65
27-10-2016 09:22:45,500086,202.55
27-10-2016 09:22:45,500875,239.9
27-10-2016 09:22:46,500696
27-10-2016 09:22:46,500182,3424.85,3400.6
27-10-2016 09:22:46,532477,144.65
27-10-2016 09:22:46,500086,202.55
27-10-2016 09:22:46,500875,239.9
27-10-2016 09:22:47,500696
27-10-2016 09:22:47,500182,3424.85,3400.6
27-10-2016 09:22:47,532477,144.65
27-10-2016 09:22:47,500086,202.55
27-10-2016 09:22:47,500875,239.9
27-10-2016 09:22:50,500696
27-10-2016 09:22:50,500182,3424.85,3400.6
27-10-2016 09:22:50,532477,144.65
27-10-2016 09:22:50,500086,202.55
27-10-2016 09:22:50,500875,239.9
27-10-2016 09:23:52,500696
27-10-2016 09:23:52,500182,3424.85,3400.6
27-10-2016 09:23:52,532477,144.65
27-10-2016 09:23:52,500086,202.55
27-10-2016 09:23:52,500875,239.9
27-10-2016 09:24:03,500696
27-10-2016 09:24:03,500182,3424.85,3400.6
27-10-2016 09:24:03,532477,144.65
27-10-2016 09:24:03,500086,202.55
27-10-2016 09:24:03,500875,239.9
27-10-2016 09:24:14,500696
27-10-2016 09:24:14,500182,3424.85,3400.6
27-10-2016 09:24:14,532477,144.65
27-10-2016 09:24:14,500086,202.55
27-10-2016 09:24:14,500875,239.9
27-10-2016 09:24:15,500696
27-10-2016 09:24:15,500182,3424.85,3400.6
27-10-2016 09:24:15,532477,144.65
27-10-2016 09:24:15,500086,202.55
27-10-2016 09:24:15,500875,239.9
27-10-2016 09:25:28,500696
27-10-2016 09:25:28,500182,3424.85,3400.6
27-10-2016 09:25:28,532477,144.65
27-10-2016 09:25:28,500086,202.55
27-10-2016 09:25:28,500875,239.9
27-10-2016 09:25:29,500696
27-10-2016 09:25:29,500182,3424.85,3400.6
27-10-2016 09:25:29,532477,144.65
27-10-2016 09:25:29,500086,202.55
27-10-2016 09:25:29,500875,239.9
27-10-2016 09:25:29,500696
27-10-2016 09:25:29,500182,3424.85,3400.6
27-10-2016 09:25:29,532477,144.65
27-10-2016 09:25:29,500086,202.55
27-10-2016 09:25:29,500875,239.9
27-10-2016 09:25:30,500696
27-10-2016 09:25:30,500182,3424.85,3400.6
27-10-2016 09:25:30,532477,144.65
27-10-2016 09:25:30,500086,202.55
27-10-2016 09:25:30,500875,239.9
27-10-2016 09:26:31,500696
27-10-2016 09:26:31,500182,3424.85,3400.6
27-10-2016 09:26:31,532477,144.65
27-10-2016 09:26:31,500086,202.55
27-10-2016 09:26:31,500875,239.9
27-10-2016 09:26:32,500696
27-10-2016 09:26:32,500182,3424.85,3400.6
27-10-2016 09:26:32,532477,144.65
27-10-2016 09:26:32,500086,202.55
27-10-2016 09:26:32,500875,239.9
27-10-2016 09:26:32,500696
27-10-2016 09:26:32,500182,3424.85,3400.6
27-10-2016 09:26:32,532477,144.65
27-10-2016 09:26:32,500086,202.55
27-10-2016 09:26:32,500875,239.9
27-10-2016 09:26:33,500696
27-10-2016 09:26:33,500182,3424.85,3400.6
27-10-2016 09:26:33,532477,144.65
27-10-2016 09:26:33,500086,202.55
27-10-2016 09:26:33,500875,239.9
27-10-2016 09:27:35,500696
27-10-2016 09:27:35,500182,3424.85,3400.6
27-10-2016 09:27:35,532477,144.65
27-10-2016 09:27:35,500086,202.55
27-10-2016 09:27:35,500875,239.9
27-10-2016 09:27:36,500696
27-10-2016 09:27:36,500182,3424.85,3400.6
27-10-2016 09:27:36,532477,144.65
27-10-2016 09:27:36,500086,202.55
27-10-2016 09:27:36,500875,239.9
27-10-2016 09:27:36,500696
27-10-2016 09:27:36,500182,3424.85,3400.6
27-10-2016 09:27:36,532477,144.65
27-10-2016 09:27:36,500086,202.55
27-10-2016 09:27:36,500875,239.9
27-10-2016 11:47:00,500086
27-10-2016 11:47:00,500875
27-10-2016 11:47:00,500182
27-10-2016 11:47:00,532477
27-10-2016 11:47:00,500696
27-10-2016 11:47:00,500086
27-10-2016 11:47:00,500875
27-10-2016 11:47:00,500182
27-10-2016 11:47:00,532477
27-10-2016 11:47:00,500696
27-10-2016 11:47:02,500086
27-10-2016 11:47:02,500875
27-10-2016 11:47:02,500182
27-10-2016 11:47:02,532477
27-10-2016 11:47:02,500696
27-10-2016 11:47:02,500086
27-10-2016 11:47:02,500875
27-10-2016 11:47:02,500182
27-10-2016 11:47:02,532477
27-10-2016 11:47:02,500696
27-10-2016 11:47:03,500086
27-10-2016 11:47:03,500875
27-10-2016 11:47:03,500182
27-10-2016 11:47:03,532477
27-10-2016 11:47:03,500696
27-10-2016 11:48:04,500086
27-10-2016 11:48:04,500875
27-10-2016 11:48:04,500182
27-10-2016 11:48:04,532477
27-10-2016 11:48:04,500696
27-10-2016 11:48:04,500086
27-10-2016 11:48:04,500875
27-10-2016 11:48:04,500182
27-10-2016 11:48:04,532477
27-10-2016 11:48:04,500696
27-10-2016 11:48:05,500086
27-10-2016 11:48:05,500875
27-10-2016 11:48:05,500182
27-10-2016 11:48:05,532477
27-10-2016 11:48:05,500696
27-10-2016 11:48:06,500086
27-10-2016 11:48:06,500875
27-10-2016 11:48:06,500182
27-10-2016 11:48:06,532477
27-10-2016 11:48:06,500696
27-10-2016 11:48:06,500086
27-10-2016 11:48:06,500875
27-10-2016 11:48:06,500182
27-10-2016 11:48:06,532477
27-10-2016 11:48:06,500696
27-10-2016 11:49:07,500086
27-10-2016 11:49:07,500875
27-10-2016 11:49:07,500182
27-10-2016 11:49:07,532477
27-10-2016 11:49:07,500696
27-10-2016 11:49:08,500086
27-10-2016 11:49:08,500875
27-10-2016 11:49:08,500182
27-10-2016 11:49:08,532477
27-10-2016 11:49:08,500696
27-10-2016 11:49:09,500086
27-10-2016 11:49:09,500875
27-10-2016 11:49:09,500182
27-10-2016 11:49:09,532477
27-10-2016 11:49:09,500696
27-10-2016 11:49:09,500086
27-10-2016 11:49:09,500875
27-10-2016 11:49:09,500182
27-10-2016 11:49:09,532477
27-10-2016 11:49:09,500696
27-10-2016 11:49:10,500086
27-10-2016 11:49:10,500875
27-10-2016 11:49:10,500182
27-10-2016 11:49:10,532477
27-10-2016 11:49:10,500696
27-10-2016 11:51:48,500696
27-10-2016 11:51:48,500182
27-10-2016 11:51:48,500086
27-10-2016 11:51:48,500875
27-10-2016 11:51:48,532477
27-10-2016 11:51:48,500696
27-10-2016 11:51:48,500182
27-10-2016 11:51:48,500086
27-10-2016 11:51:48,500875
27-10-2016 11:51:48,532477
