09:15:00,1364.95,-0.1
09:16:59,1374.4,0.59
09:18:59,1375.05,0.64
09:20:59,1376.65,0.75
09:22:59,1378.35,0.88
09:24:59,1378.8,0.91
09:26:59,1378.5,0.89
09:28:59,1379.45,0.96
09:30:59,1381.1,1.08
09:32:59,1380.95,1.07
09:34:59,1382.5,1.18
09:36:59,1382.4,1.17
09:38:59,1380.0,1.0
09:40:59,1380.0,1.0
09:43:00,1380.95,1.07
09:44:59,1381.45,1.11
09:46:59,1381.6,1.12
09:48:59,1385.0,1.36
09:50:59,1384.05,1.3
09:52:59,1383.1,1.23
09:54:59,1382.7,1.2
09:57:00,1383.55,1.26
09:58:59,1383.5,1.26
10:00:59,1384.0,1.29
10:02:59,1384.0,1.29
10:04:59,1384.25,1.31
10:06:59,1383.25,1.24
10:08:59,1383.5,1.26
10:10:59,1383.0,1.22
10:12:59,1381.55,1.11
10:14:59,1383.3,1.24
10:16:59,1383.5,1.26
10:18:59,1383.0,1.22
10:20:59,1381.85,1.13
10:22:59,1382.15,1.16
10:24:59,1384.25,1.31
10:26:59,1383.9,1.28
10:28:59,1384.5,1.33
10:30:59,1385.2,1.38
10:32:59,1384.2,1.31
10:34:59,1383.4,1.25
10:36:59,1382.75,1.2
10:38:59,1381.3,1.09
10:40:59,1382.75,1.2
10:42:59,1382.1,1.15
10:45:00,1385.0,1.36
10:47:00,1384.25,1.31
10:48:59,1384.0,1.29
10:50:59,1382.55,1.19
10:52:59,1382.3,1.17
10:54:59,1382.45,1.18
10:56:59,1383.5,1.26
10:58:59,1384.0,1.29
11:00:59,1383.6,1.26
11:03:00,1383.7,1.27
11:04:59,1384.2,1.31
11:07:00,1384.5,1.33
11:08:59,1384.1,1.3
11:10:59,1384.75,1.35
11:12:59,1384.8,1.35
11:14:59,1384.5,1.33
11:16:59,1384.55,1.33
11:18:59,1384.6,1.34
11:20:59,1383.0,1.22
11:22:59,1385.05,1.37
11:25:00,1385.05,1.37
11:26:59,1388.0,1.58
11:28:59,1387.2,1.53
11:30:59,1384.8,1.35
11:32:59,1386.75,1.49
11:34:59,1384.0,1.29
11:36:59,1384.65,1.34
11:38:59,1381.8,1.13
11:40:59,1380.0,1.0
11:43:00,1380.5,1.04
11:44:59,1377.5,0.82
11:46:59,1380.0,1.0
11:48:59,1380.9,1.06
11:50:59,1382.45,1.18
11:53:00,1382.45,1.18
11:54:59,1381.6,1.12
11:56:59,1381.0,1.07
11:58:59,1379.25,0.94
12:00:59,1379.0,0.93
12:02:59,1381.5,1.11
12:04:59,1382.5,1.18
12:06:59,1379.55,0.97
12:08:59,1380.55,1.04
12:10:59,1380.3,1.02
12:12:59,1380.0,1.0
12:14:59,1379.6,0.97
12:16:59,1379.6,0.97
12:19:00,1378.75,0.91
12:20:59,1381.9,1.14
12:22:59,1381.5,1.11
12:24:59,1384.0,1.29
12:26:59,1380.25,1.02
12:28:59,1379.6,0.97
12:30:59,1381.15,1.08
12:32:59,1382.2,1.16
12:34:59,1381.85,1.13
12:36:59,1382.9,1.21
12:38:59,1384.15,1.3
12:40:59,1384.15,1.3
12:42:59,1384.15,1.3
12:44:59,1380.95,1.07
12:46:59,1380.0,1.0
12:49:00,1378.75,0.91
12:50:59,1381.75,1.13
12:53:01,1378.5,0.89
12:54:59,1379.9,0.99
12:56:59,1388.35,1.61
12:58:59,1388.0,1.58
13:00:59,1385.65,1.41
13:02:59,1395.0,2.1
13:04:59,1399.8,2.45
13:06:59,1403.05,2.69
13:08:59,1405.5,2.87
13:10:59,1403.75,2.74
13:12:59,1403.5,2.72
13:14:59,1402.0,2.61
13:16:59,1399.5,2.43
13:18:59,1402.4,2.64
13:20:59,1402.85,2.67
13:22:59,1403.55,2.72
13:24:59,1402.95,2.68
13:26:59,1403.7,2.73
13:28:59,1404.7,2.81
13:30:59,1408.9,3.11
13:32:59,1408.0,3.05
13:34:59,1406.75,2.96
13:36:59,1408.0,3.05
13:38:59,1406.5,2.94
13:40:59,1411.6,3.31
13:42:59,1409.95,3.19
13:44:59,1409.7,3.17
13:46:59,1410.0,3.19
13:48:59,1412.0,3.34
13:50:59,1412.25,3.36
13:52:59,1414.5,3.52
13:54:59,1409.55,3.16
13:56:59,1410.55,3.23
13:58:59,1411.7,3.32
14:00:59,1413.05,3.42
14:02:59,1413.05,3.42
14:04:59,1415.05,3.56
14:06:59,1412.0,3.34
14:08:59,1412.0,3.34
14:10:59,1412.1,3.35
14:12:59,1412.55,3.38
14:14:59,1412.75,3.4
14:16:59,1413.7,3.47
14:18:59,1414.5,3.52
14:20:59,1412.65,3.39
14:22:59,1412.1,3.35
14:24:59,1411.6,3.31
14:27:00,1412.05,3.34
14:28:59,1412.5,3.38
14:30:59,1412.0,3.34
14:32:59,1412.0,3.34
14:35:00,1411.5,3.3
14:36:59,1410.65,3.24
14:38:59,1409.05,3.13
14:40:59,1409.5,3.16
14:43:00,1409.0,3.12
14:44:59,1409.9,3.19
14:47:00,1410.05,3.2
14:48:59,1410.05,3.2
14:50:59,1410.0,3.19
14:52:59,1410.0,3.19
14:54:59,1410.1,3.2
14:56:59,1410.55,3.23
14:58:59,1410.15,3.21
15:00:59,1411.6,3.31
15:02:59,1413.0,3.41
15:04:59,1415.0,3.56
15:06:59,1415.0,3.56
15:08:59,1418.2,3.79
15:10:59,1415.95,3.63
15:12:59,1413.75,3.47
15:14:59,1413.3,3.44
