30-11-2016 09:15:00,72.75,0.76
30-11-2016 09:16:01,71.15,-1.45
30-11-2016 09:17:02,71.55,-0.9
30-11-2016 09:18:02,71.45,-1.04
30-11-2016 09:19:03,71.4,-1.11
30-11-2016 09:20:10,71.45,-1.04
30-11-2016 09:21:10,71.6,-0.83
30-11-2016 09:22:11,71.6,-0.83
30-11-2016 09:23:12,71.6,-0.83
30-11-2016 09:24:13,71.85,-0.48
30-11-2016 09:25:14,71.9,-0.42
30-11-2016 09:26:15,72.0,-0.28
30-11-2016 09:27:15,72.0,-0.28
30-11-2016 09:28:16,72.2,0.0
30-11-2016 09:29:17,72.15,-0.07
30-11-2016 09:30:17,72.25,0.07
30-11-2016 09:31:28,72.45,0.35
30-11-2016 09:32:29,72.3,0.14
30-11-2016 09:33:30,72.5,0.42
30-11-2016 09:34:33,72.5,0.42
30-11-2016 09:35:34,72.4,0.28
30-11-2016 09:36:34,72.55,0.48
30-11-2016 09:37:35,72.4,0.28
30-11-2016 09:38:38,72.45,0.35
30-11-2016 09:39:39,72.65,0.62
30-11-2016 09:40:40,73.05,1.18
30-11-2016 09:41:41,73.1,1.25
30-11-2016 09:42:41,73.05,1.18
30-11-2016 09:43:43,72.9,0.97
30-11-2016 09:44:44,72.65,0.62
30-11-2016 09:45:45,72.8,0.83
30-11-2016 09:46:46,72.6,0.55
30-11-2016 09:47:46,72.65,0.62
30-11-2016 09:48:47,72.8,0.83
30-11-2016 09:49:49,72.8,0.83
30-11-2016 09:50:49,72.8,0.83
30-11-2016 09:51:50,72.8,0.83
30-11-2016 09:52:51,72.8,0.83
30-11-2016 09:53:51,72.75,0.76
30-11-2016 09:54:53,72.75,0.76
30-11-2016 09:55:53,72.75,0.76
30-11-2016 09:56:54,72.6,0.55
30-11-2016 09:57:56,72.7,0.69
30-11-2016 09:58:56,72.6,0.55
30-11-2016 09:59:57,72.7,0.69
30-11-2016 10:00:58,72.7,0.69
30-11-2016 10:01:58,72.65,0.62
30-11-2016 10:02:59,72.7,0.69
30-11-2016 10:04:00,72.6,0.55
30-11-2016 10:05:01,72.65,0.62
30-11-2016 10:06:01,72.7,0.69
30-11-2016 10:07:02,72.65,0.62
30-11-2016 10:08:03,72.65,0.62
30-11-2016 10:09:06,72.7,0.69
30-11-2016 10:10:06,72.7,0.69
30-11-2016 10:11:07,72.65,0.62
30-11-2016 10:12:16,72.7,0.69
30-11-2016 10:13:17,72.8,0.83
